Layer_enc,Cell_enc,BTS_enc,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,Overload_Flag,LTE_PDCCH_CCE_Load_pct,LTE_CFI3_Share_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count,DL_UL_Vol_Ratio,PRB_Total,Lat,Lon,Azimuth,PCI,EARFCN,TAC,Total_DataVol_GB,LTE_Avg_RRC_CU,LTE_Cell_THP_DL_Mbps,LTE_PrbUtil_DL_pct
2,15,5,6,31,3,13,1,0,12.93,34.81,8293245,4141053,1899502,485445,28,51.3,21.1,0.0068,209,4.568375456185187,46.21,14.695796,-17.46843,68,127,300,2001,10.5295,42.2,11.379,27.18
0,29,9,6,31,3,13,1,0,17.9,40.36,8407092,4123135,1892048,480587,35,85.7,33.9,0.0092,276,4.767739734133257,63.019999999999996,14.732819,-17.485155,339,17,6300,2001,14.2737,70.1,9.808,36.32
2,29,9,6,31,3,13,1,0,13.57,34.03,8279977,4178666,2032147,513294,29,51.8,21.6,0.0072,222,4.647929988284011,46.38,14.732819,-17.485155,339,402,1650,2001,10.6464,38.5,11.413,27.28
1,28,9,6,31,3,13,1,0,21.09,48.05,8082386,4165586,2005836,483306,45,126.4,47.0,0.0108,333,4.833890854285507,74.7,14.732819,-17.485155,220,86,6300,2001,16.1017,91.8,9.811,45.45
0,28,9,6,31,3,13,1,0,16.8,41.52,8090557,4131831,2024243,519594,35,89.7,35.0,0.0097,279,5.592507570555119,61.61,14.732819,-17.485155,220,265,1650,2001,14.5955,70.9,9.85,36.96
2,28,9,6,31,3,13,1,0,12.88,33.7,8158768,3951839,1940887,522605,28,52.9,21.2,0.0075,205,4.773346351454282,47.42,14.732819,-17.485155,220,248,6300,2001,10.9655,41.5,10.512,27.64
1,27,9,6,31,3,13,1,0,20.03,46.12,8390222,4219778,2097611,517129,42,127.0,47.5,0.0104,335,5.071407394190581,75.57,14.732819,-17.485155,21,168,300,2001,15.8963,91.3,8.9,44.75
0,27,9,6,31,3,13,1,0,18.32,41.97,7946744,4027715,2048409,493338,35,88.3,35.3,0.0091,272,5.158787156818432,61.01,14.732819,-17.485155,21,370,1650,2001,14.114,69.9,9.964,36.36
2,27,9,6,31,3,13,1,0,14.37,36.97,8279699,4037686,2048505,479301,30,52.0,21.0,0.0073,212,5.407080620365479,46.370000000000005,14.732819,-17.485155,21,269,300,2001,11.0704,40.7,10.351,26.82
0,22,7,6,31,3,13,1,0,18.55,40.85,7589863,4126761,1981870,512223,39,91.4,36.6,0.0098,279,5.0903728790113005,62.36,14.716365,-17.427395,208,486,300,2001,14.7124,67.4,10.504,37.7
1,26,8,6,31,3,13,1,0,19.94,48.55,8065023,4195227,2044238,518039,43,127.4,48.2,0.0108,313,4.972627510830848,70.45,14.730851,-17.42687,313,38,300,2001,15.7545,96.9,9.641,41.01
2,26,8,6,31,3,13,1,0,13.46,33.27,8100599,4008277,2109208,527639,27,48.1,20.8,0.0071,203,5.217004927605854,47.61,14.730851,-17.42687,313,336,6300,2001,11.278,39.5,11.06,27.13
0,25,8,6,31,3,13,1,0,17.17,44.36,7930883,4223347,1947535,528879,36,90.5,35.2,0.0092,278,5.490693480173433,62.95,14.730851,-17.42687,232,221,1650,2001,14.7105,64.5,9.917,35.97
2,25,8,6,31,3,13,1,0,13.1,36.24,8109146,3859836,1920050,493191,27,48.8,20.2,0.007,209,4.7600302022798235,47.46,14.730851,-17.42687,232,122,1650,2001,10.6063,37.6,10.603,28.12
1,24,8,6,31,3,13,1,0,21.12,50.43,8353439,3864251,2062935,520096,45,118.2,47.2,0.0108,322,4.645187888850352,74.96,14.730851,-17.42687,0,72,1650,2001,16.2426,94.6,9.609,45.05
0,24,8,6,31,3,13,1,0,17.49,43.94,8427290,3766351,2005992,516504,36,87.8,35.1,0.0095,293,4.929442634809545,62.86,14.730851,-17.42687,0,367,300,2001,14.0654,64.1,9.794,36.15
2,24,8,6,31,3,13,1,0,13.46,34.15,7614029,4185208,1971549,499655,27,53.6,20.2,0.0073,209,4.563220229544254,46.75,14.730851,-17.42687,0,285,300,2001,10.6081,37.7,11.606,27.69
1,23,7,6,31,3,13,1,0,21.98,46.25,8280794,3996572,2080421,481277,43,116.4,48.9,0.0109,344,5.146779198767501,73.72999999999999,14.716365,-17.427395,352,230,6300,2001,17.159,91.7,9.388,44.44
0,23,7,6,31,3,13,1,0,18.17,44.29,8014780,4204708,2093753,489764,39,88.7,35.7,0.009,266,5.047151661676436,63.82,14.716365,-17.427395,352,424,1650,2001,13.4055,68.6,10.047,37.36
2,23,7,6,31,3,13,1,0,14.08,35.02,7701032,3972487,2109075,506762,28,51.2,21.2,0.0073,221,4.891658518462181,45.86,14.716365,-17.427395,352,129,300,2001,10.8405,41.0,10.843,26.78
0,26,8,6,31,3,13,1,0,16.87,45.01,7738589,4128160,1967647,506281,38,86.9,33.7,0.0096,267,5.014067850720045,61.14,14.730851,-17.42687,313,175,6300,2001,13.6013,67.1,10.434,36.12
1,29,9,6,31,3,13,1,0,22.15,46.7,7567037,3972743,1975285,516218,43,123.9,48.7,0.0109,339,4.826542755654145,73.97,14.732819,-17.485155,339,213,1650,2001,16.893,95.5,9.569,42.86
1,14,4,6,31,3,13,1,0,19.92,46.41,7966934,3831705,2083509,526567,44,123.0,49.5,0.0106,321,5.172736200083532,73.88,14.741199,-17.462393,281,315,300,2001,16.6499,97.3,9.825,43.82
2,14,4,6,31,3,13,1,0,13.08,33.86,7583965,4052790,1970992,522977,27,54.0,20.1,0.0075,220,4.954596280964556,47.239999999999995,14.741199,-17.462393,281,245,1650,2001,11.2085,40.1,11.039,27.41
2,6,2,6,31,3,13,1,0,14.17,33.52,8474593,3876791,1993841,474875,30,51.4,20.9,0.0072,209,5.327462980844123,47.89,14.679119,-17.472514,117,293,300,2001,11.3252,39.4,11.504,27.77
1,5,1,6,31,3,13,1,0,21.89,47.3,7715149,3940744,1920703,487033,43,123.0,48.5,0.0111,342,4.779217124929609,70.84,14.734633,-17.444613,251,325,300,2001,15.8851,97.1,8.996,41.47
0,5,1,6,31,3,13,1,0,18.1,41.22,7977642,4046858,2002047,497041,37,84.2,34.4,0.0088,282,4.999272867633367,61.41,14.734633,-17.444613,251,100,6300,2001,13.3397,64.5,10.082,34.64
2,5,1,6,31,3,13,1,0,13.18,35.03,7622247,3949920,1914453,520054,29,49.0,21.6,0.0071,226,5.162229568986355,49.91,14.734633,-17.444613,251,109,1650,2001,11.2103,41.1,10.773,29.5
1,4,1,6,31,3,13,1,0,20.18,48.61,7785606,4100073,2111029,526690,46,114.2,48.3,0.0114,310,5.021229209733485,74.14,14.734633,-17.444613,175,473,1650,2001,17.2407,98.5,9.007,43.25
0,4,1,6,31,3,13,1,0,16.89,43.33,8204286,4022938,2005745,529387,39,91.8,32.9,0.0093,289,4.929118389128811,64.22999999999999,14.734633,-17.444613,175,428,300,2001,14.0558,64.9,9.971,37.26
2,4,1,6,31,3,13,1,0,13.68,35.3,7854965,3851529,2073439,529488,30,52.0,20.4,0.0069,203,5.001111358079573,47.53,14.734633,-17.444613,175,439,6300,2001,10.8418,40.2,10.696,27.13
1,3,1,6,31,3,13,1,0,20.49,46.62,8466402,4172217,2094882,473819,42,123.5,50.2,0.0111,332,4.5172731449027905,73.72999999999999,14.734633,-17.444613,110,486,6300,2001,16.0929,88.9,9.084,44.23
2,3,1,6,31,3,13,1,0,13.86,33.0,7889404,3961110,1999525,515544,28,48.1,20.5,0.0068,214,5.203764068859969,47.1,14.734633,-17.444613,110,116,300,2001,11.3364,39.0,11.073,28.1
1,2,0,6,31,3,13,1,0,20.66,46.25,8282093,3899040,2045368,476348,44,114.9,49.1,0.0109,332,5.011853930350681,74.38,14.74571,-17.452823,350,191,1650,2001,16.8967,90.5,9.189,42.9
0,2,0,6,31,3,13,1,0,17.34,45.03,7890843,4227697,1883723,513279,35,91.3,36.6,0.0091,296,4.585239038325254,62.2,14.74571,-17.452823,350,451,300,2001,13.8315,67.5,10.422,37.89
2,2,0,6,31,3,13,1,0,13.23,36.25,8057467,4049038,1964429,510245,28,48.1,19.5,0.0069,211,4.959386807804835,48.769999999999996,14.74571,-17.452823,350,298,6300,2001,10.3435,39.2,11.578,28.54
1,1,0,6,31,3,13,1,0,21.99,47.08,7992194,3894697,1967737,471010,42,115.7,46.8,0.0105,311,5.0258958822610165,72.53,14.74571,-17.452823,208,434,300,2001,16.4213,89.1,9.737,41.83
0,1,0,6,31,3,13,1,0,17.62,45.17,8096338,4142609,1892374,495072,35,86.4,33.4,0.0097,287,4.770334313029,59.52,14.74571,-17.452823,208,483,1650,2001,13.4175,66.3,10.489,34.59
2,1,0,6,31,3,13,1,0,12.92,35.93,7708598,4021344,1922637,473837,29,53.3,20.2,0.0074,216,4.941167268278469,48.230000000000004,14.74571,-17.452823,208,387,300,2001,10.8571,41.5,10.603,27.6
1,0,0,6,31,3,13,1,0,21.01,45.81,8437015,3767943,1882891,523569,43,127.2,49.3,0.0112,322,5.0984465365586935,75.03,14.74571,-17.452823,17,461,1650,2001,17.4445,96.5,8.989,43.46
0,0,0,6,31,3,13,1,0,18.03,42.56,7663905,4207868,2066447,487282,35,89.1,35.6,0.0095,274,4.775892065955081,64.86,14.74571,-17.452823,17,113,1650,2001,13.4477,65.1,9.921,37.65
2,0,0,6,31,3,13,1,0,13.47,36.93,7922024,3961894,2046900,494356,30,51.3,20.2,0.007,226,5.314800318979446,46.16,14.74571,-17.452823,17,457,6300,2001,11.2603,40.2,11.058,26.78
0,14,4,6,31,3,13,1,0,18.16,41.7,7707535,3764734,2114362,523925,37,87.3,35.4,0.0097,294,4.818971299365937,61.35,14.741199,-17.462393,281,232,300,2001,14.327,71.2,10.589,36.14
0,6,2,6,31,3,13,1,0,17.98,44.18,7928978,4163741,2097727,487189,36,85.3,35.7,0.0091,279,4.784194690962125,60.540000000000006,14.679119,-17.472514,117,475,300,2001,13.7567,65.7,9.513,34.45
1,6,2,6,31,3,13,1,0,21.45,48.04,8408561,4004223,2083575,472719,43,121.6,51.1,0.0104,320,5.011767905081016,73.1,14.679119,-17.472514,117,296,6300,2001,17.2224,94.2,8.865,43.77
0,3,1,6,31,3,13,1,0,16.7,42.71,8455437,3772469,1916568,495322,38,86.9,33.7,0.0094,275,5.140403791419212,62.48,14.734633,-17.444613,110,317,1650,2001,14.7682,68.6,10.012,35.62
0,7,2,6,31,3,13,1,0,18.49,42.18,7901058,3765924,1931127,472121,36,83.2,35.2,0.009,289,5.540694919822307,62.8,14.679119,-17.472514,150,462,6300,2001,14.6272,70.3,10.347,36.86
1,13,4,6,31,3,13,1,0,21.63,50.59,8101062,4013198,2083866,488788,43,113.8,50.6,0.011,328,5.35688422272297,71.94,14.741199,-17.462393,156,466,1650,2001,17.0935,97.0,9.617,42.86
2,7,2,6,31,3,13,1,0,13.18,34.95,7839549,4033311,1900084,518403,30,48.8,20.1,0.0069,219,5.315967273360021,49.400000000000006,14.679119,-17.472514,150,399,300,2001,11.2863,38.1,10.519,29.12
0,13,4,6,31,3,13,1,0,17.42,44.57,8099793,4101900,1983311,481604,35,90.9,35.3,0.0095,275,4.934463521527842,62.32000000000001,14.741199,-17.462393,156,118,1650,2001,14.6967,70.9,10.11,37.38
2,13,4,6,31,3,13,1,0,12.96,36.67,7762672,3771781,1964177,482804,29,49.9,21.6,0.0072,223,4.892866412789319,45.78,14.741199,-17.462393,156,337,300,2001,10.5813,39.8,10.952,27.08
1,12,4,6,31,3,13,1,0,21.43,46.31,7620204,4229011,2060513,479805,41,124.4,45.9,0.0109,338,5.1250474445190335,73.87,14.741199,-17.462393,1,93,300,2001,17.1937,91.4,8.971,44.21
0,12,4,6,31,3,13,1,0,17.25,41.41,7767967,3862992,1975198,518780,37,88.0,34.5,0.009,293,5.010544269595819,59.959999999999994,14.741199,-17.462393,1,309,1650,2001,14.6242,70.8,9.498,34.48
2,12,4,6,31,3,13,1,0,13.26,35.56,7580275,3842827,1880657,519941,28,52.1,20.6,0.0074,212,5.40202984066708,48.14,14.741199,-17.462393,1,331,1650,2001,10.8397,40.6,11.43,28.84
0,11,3,6,31,3,13,1,0,17.65,42.99,7879015,4128792,2102099,524867,35,82.9,35.9,0.0093,284,5.551879160539551,63.5,14.732595,-17.505634,247,294,1650,2001,14.582,67.4,9.844,37.3
2,11,3,6,31,3,13,1,0,13.2,34.8,7531035,4208642,2087394,494869,28,51.0,20.4,0.0069,204,4.9415485206703105,46.239999999999995,14.732595,-17.505634,247,382,1650,2001,10.4185,41.2,11.399,27.09
1,10,3,6,31,3,13,1,0,20.58,50.23,7632181,3878321,1881096,491057,42,123.1,45.6,0.011,328,4.948742077410454,71.39,14.732595,-17.505634,219,211,1650,2001,16.5869,89.8,8.891,42.25
1,11,3,6,31,3,13,1,0,20.96,49.87,8173244,3897496,1939928,506536,43,119.6,48.5,0.0116,344,5.509946692088406,76.17,14.732595,-17.505634,247,169,6300,2001,17.0273,99.5,9.869,44.81
2,8,2,6,31,3,13,1,0,13.33,34.41,8151898,3763630,2039249,524807,27,51.9,20.2,0.007,210,5.52968276104653,48.94,14.679119,-17.472514,340,65,300,2001,11.1357,39.1,10.344,29.36
2,10,3,6,31,3,13,1,0,13.4,36.25,8062308,3897140,2045409,474434,29,49.4,21.2,0.0074,222,5.165441783488117,45.33,14.732595,-17.505634,219,315,300,2001,11.0878,38.9,11.19,26.41
1,9,3,6,31,3,13,1,0,20.46,51.18,8179637,4055948,1985647,514761,43,124.6,50.4,0.0109,327,4.759089399624996,73.1,14.732595,-17.505634,44,466,300,2001,16.5374,92.3,9.546,44.58
0,9,3,6,31,3,13,1,0,17.28,43.07,8035671,3863178,2118851,516170,38,91.8,36.2,0.0097,277,5.104544621150092,63.38,14.732595,-17.505634,44,380,1650,2001,14.1797,72.0,10.35,38.34
2,9,3,6,31,3,13,1,0,13.27,36.5,7612443,4197563,2030782,510110,29,48.8,21.6,0.0069,217,5.254517243662173,46.11,14.732595,-17.505634,44,273,1650,2001,11.3167,40.4,11.354,26.32
1,8,2,6,31,3,13,1,0,22.1,48.24,7746145,4201450,1939438,501898,43,127.7,49.4,0.0114,318,5.1302347405271895,74.43,14.679119,-17.472514,340,439,300,2001,17.0514,91.8,9.389,43.13
0,8,2,6,31,3,13,1,0,17.39,42.04,8192966,4028791,1960891,479200,39,90.7,35.2,0.0092,279,4.861195089089947,65.47,14.679119,-17.472514,340,39,300,2001,14.487,66.8,10.569,38.5
0,10,3,6,31,3,13,1,0,18.65,42.4,7908194,3977185,2067945,508639,36,87.6,35.5,0.0095,284,4.63234868283303,61.13,14.732595,-17.505634,219,394,6300,2001,14.0004,68.8,9.672,34.63
1,7,2,6,31,3,13,1,0,20.34,46.89,8135513,4183426,2028169,528622,45,127.2,51.1,0.0106,347,5.296841138569165,73.42,14.679119,-17.472514,150,202,1650,2001,16.7874,93.6,9.634,41.71
1,19,6,0,1,4,14,0,0,35.46,69.2,8153840,4094135,2006237,503541,69,203.3,79.6,0.0185,551,5.02400067132852,118.41,14.683547,-17.438945,167,251,6300,2001,26.8826,162.7,6.285,71.25
2,20,6,0,1,4,14,0,0,23.13,52.42,8278227,3828265,1885464,477532,46,79.8,32.2,0.0118,361,5.118505821857084,80.49000000000001,14.683547,-17.438945,327,423,300,2001,18.6459,67.1,9.472,48.18
0,20,6,0,1,4,14,0,0,29.44,63.07,8078278,3983666,1916537,473927,58,149.7,58.0,0.0145,465,4.7815665955260656,104.35,14.683547,-17.438945,327,263,300,2001,23.5755,115.1,7.894,59.89
1,21,7,0,1,4,14,0,0,32.69,68.73,8248556,4036072,2082890,519917,69,190.4,83.1,0.0169,539,5.3132999641386816,124.09,14.716365,-17.427395,53,273,1650,2001,27.1752,153.7,6.314,74.14
2,21,7,0,1,4,14,0,0,20.94,49.78,7933658,3907248,2018385,525788,49,79.5,34.3,0.012,347,4.701044687598704,77.21000000000001,14.716365,-17.427395,53,14,300,2001,17.3851,62.0,8.663,44.61
0,21,7,0,1,4,14,0,0,29.64,59.97,7881167,4047033,2091286,488328,59,151.0,55.1,0.0144,468,4.70567319738549,106.46000000000001,14.716365,-17.427395,53,273,6300,2001,22.7555,115.5,7.867,61.89
0,19,6,0,1,4,14,0,0,29.19,64.74,7562653,4083803,1937600,497261,61,138.5,59.0,0.0155,469,4.749778473099873,97.83,14.683547,-17.438945,167,471,6300,2001,22.9869,116.7,7.858,56.94
1,20,6,0,1,4,14,0,0,32.26,73.54,8271644,3841867,2017066,518391,71,193.8,82.4,0.0187,560,5.109888720028492,125.05000000000001,14.683547,-17.438945,327,367,6300,2001,27.4792,150.8,6.256,72.9
2,19,6,0,1,4,14,0,0,21.94,48.49,8057248,3939025,2029538,509745,47,87.7,33.7,0.0118,359,5.23822783997041,75.35,14.683547,-17.438945,167,77,1650,2001,17.7899,61.5,9.563,43.86
1,15,5,0,1,4,14,0,0,35.58,73.43,8002502,3985177,2091356,527840,71,205.9,77.5,0.0182,517,5.522908989190254,120.18,14.695796,-17.46843,68,47,1650,2001,27.8909,160.6,6.785,70.14
0,18,6,0,1,4,14,0,0,28.09,60.18,8179719,3781507,2079522,504993,63,149.5,59.1,0.0156,453,4.833481974315579,101.71,14.683547,-17.438945,109,1,300,2001,22.2036,116.3,7.941,60.41
2,18,6,0,1,4,14,0,0,22.26,50.28,8162448,4113532,2081004,498917,47,78.8,33.1,0.0116,342,4.750713855777232,74.78,14.683547,-17.438945,109,217,1650,2001,17.8012,66.3,8.713,43.31
1,17,5,0,1,4,14,0,0,34.82,74.07,7632982,3764790,2046723,512936,69,208.2,79.3,0.0191,526,4.865524573607291,119.10999999999999,14.695796,-17.46843,351,83,6300,2001,27.4493,161.4,6.51,68.35
0,17,5,0,1,4,14,0,0,27.85,65.47,7872752,3795987,1949820,475020,62,150.6,59.2,0.0155,467,4.609740373091197,100.87,14.695796,-17.46843,351,37,6300,2001,22.6822,110.0,7.131,58.78
2,17,5,0,1,4,14,0,0,21.92,48.74,7568479,4100644,2000838,524456,48,83.8,34.0,0.0121,348,5.408930160659045,77.00999999999999,14.695796,-17.46843,351,155,1650,2001,17.9103,64.2,9.116,43.57
1,16,5,0,1,4,14,0,0,36.21,76.24,8289508,3909468,2067937,496219,67,194.6,81.5,0.0173,526,5.1588102883806854,119.06,14.695796,-17.46843,228,62,300,2001,27.4803,153.1,6.7,69.45
0,16,5,0,1,4,14,0,0,29.08,65.25,8025797,3778707,2067772,486699,60,151.6,54.2,0.0162,444,4.846627645619647,99.09,14.695796,-17.46843,228,312,6300,2001,23.2482,107.7,7.949,56.42
2,16,5,0,1,4,14,0,0,22.18,53.32,8089812,4071374,2014084,506784,48,80.1,33.2,0.0114,356,4.8855746217952065,77.88,14.695796,-17.46843,228,414,6300,2001,18.0185,65.9,9.338,46.7
2,22,7,0,1,4,14,0,0,21.2,47.91,7741532,3857764,2106552,527987,44,87.6,35.2,0.0115,352,4.976353029222328,76.93,14.716365,-17.427395,208,360,6300,2001,18.4951,61.6,8.594,44.93
1,18,6,0,1,4,14,0,0,33.93,69.6,7663119,4220710,2040824,495966,71,201.6,78.9,0.0184,520,4.906198293121527,113.82,14.683547,-17.438945,109,96,300,2001,26.0808,163.1,6.2,67.25
0,22,7,0,1,4,14,0,0,28.09,62.46,7579312,4111492,1914957,475562,57,137.6,59.8,0.0158,478,5.3217787399113305,99.30000000000001,14.716365,-17.427395,208,486,300,2001,23.5888,105.8,7.87,58.6
1,29,9,0,1,4,14,0,0,35.02,70.32,8036116,4062597,1899570,509916,71,198.3,81.5,0.0184,513,5.148902718667513,120.92000000000002,14.732819,-17.485155,339,213,1650,2001,26.945,157.9,6.635,70.79
2,23,7,0,1,4,14,0,0,23.0,50.52,8119650,3923813,1885426,523746,47,80.6,31.8,0.0121,357,4.70912229977317,79.74000000000001,14.716365,-17.427395,352,129,300,2001,16.7895,62.4,8.972,47.09
0,15,5,0,1,4,14,0,0,27.48,60.1,7934555,4123184,2074673,482136,63,141.7,54.4,0.0156,463,5.361108938713749,104.0,14.695796,-17.46843,68,40,300,2001,23.9908,106.8,7.825,62.56
0,29,9,0,1,4,14,0,0,27.85,64.79,7593123,4175739,2078430,501395,62,142.7,57.1,0.0161,477,4.971317625818779,103.46000000000001,14.732819,-17.485155,339,17,6300,2001,23.1863,108.3,7.329,61.22
2,29,9,0,1,4,14,0,0,22.04,48.1,8192207,3871434,2074408,473189,44,81.4,31.9,0.0124,372,4.509709007000289,75.09,14.732819,-17.485155,339,402,1650,2001,17.1085,65.0,9.384,43.04
1,28,9,0,1,4,14,0,0,35.12,73.61,8155707,4152751,2002788,523822,72,198.2,76.8,0.0184,523,5.14869781963972,118.96000000000001,14.732819,-17.485155,220,86,6300,2001,27.7597,162.1,6.158,71.75
0,28,9,0,1,4,14,0,0,28.06,63.65,7975015,3824418,2059474,504639,63,147.0,56.7,0.015,475,4.633369670448776,101.49000000000001,14.732819,-17.485155,220,265,1650,2001,22.6908,106.9,7.337,57.95
2,28,9,0,1,4,14,0,0,21.49,49.75,7927461,3792740,1906255,483257,49,82.9,35.1,0.0113,336,5.372475401485679,80.49000000000001,14.732819,-17.485155,220,248,6300,2001,17.8945,66.8,8.766,47.31
1,27,9,0,1,4,14,0,0,34.84,77.01,7660153,3792454,1992636,506022,73,200.2,75.9,0.0182,522,4.798284555524995,117.59,14.732819,-17.485155,21,168,300,2001,26.7708,149.2,6.434,66.97
0,27,9,0,1,4,14,0,0,30.61,62.99,8450743,3884894,2064216,496286,63,137.0,57.9,0.0145,479,4.852663951848627,104.15,14.732819,-17.485155,21,370,1650,2001,22.1074,111.3,7.397,62.16
2,27,9,0,1,4,14,0,0,22.15,49.58,7615935,3950942,1897679,512369,46,78.8,31.5,0.0123,351,4.826344072102992,76.02,14.732819,-17.485155,21,269,300,2001,17.4422,65.4,9.541,44.04
1,22,7,0,1,4,14,0,0,33.89,72.07,8313424,3909293,2063870,473344,68,206.6,77.5,0.0191,556,4.956644523914656,113.46000000000001,14.716365,-17.427395,208,182,6300,2001,28.4139,163.1,6.56,66.65
1,26,8,0,1,4,14,0,0,35.12,69.74,8144029,4169604,1924229,509674,71,198.6,75.1,0.0187,526,4.6783477070401505,119.44,14.730851,-17.42687,313,38,300,2001,26.3166,145.7,6.589,70.37
2,26,8,0,1,4,14,0,0,21.74,48.12,8368877,4005524,2108875,489279,44,80.8,32.2,0.0115,363,4.93216540967566,76.50999999999999,14.730851,-17.42687,313,336,6300,2001,18.3583,66.3,9.469,45.04
1,25,8,0,1,4,14,0,0,32.26,74.03,7822485,3927049,2099285,529566,72,196.6,82.1,0.0184,549,4.753160526315222,117.75,14.730851,-17.42687,232,46,6300,2001,26.837,145.5,6.624,70.16
0,25,8,0,1,4,14,0,0,28.26,65.51,7701576,3823796,2114780,486221,60,138.6,57.0,0.0154,443,4.817337891384604,104.44,14.730851,-17.42687,232,221,1650,2001,22.9311,117.1,8.013,62.35
2,25,8,0,1,4,14,0,0,22.88,51.11,7960952,4002955,2048275,520496,49,82.2,34.2,0.0112,367,4.704745765080087,77.05,14.730851,-17.42687,232,122,1650,2001,17.2635,63.3,9.118,45.48
1,24,8,0,1,4,14,0,0,33.57,71.18,7549782,3933934,2076133,490408,75,193.2,82.4,0.0184,546,5.030867043511162,123.57,14.730851,-17.42687,0,72,1650,2001,26.137,163.2,6.112,73.95
0,24,8,0,1,4,14,0,0,28.86,62.2,7772060,3964119,2099486,521791,59,147.9,57.7,0.0152,444,5.353437513965277,104.89,14.730851,-17.42687,0,367,300,2001,24.1845,110.6,7.37,61.1
2,24,8,0,1,4,14,0,0,22.9,52.65,7944976,3806036,1987981,487667,44,83.2,35.4,0.0111,334,4.823164474313979,78.14,14.730851,-17.42687,0,285,300,2001,17.0896,66.0,8.925,47.41
1,23,7,0,1,4,14,0,0,32.16,75.98,7966408,4106244,2102310,499570,74,193.1,80.5,0.0171,568,5.2845621072574565,118.47,14.716365,-17.427395,352,230,6300,2001,26.9396,161.4,6.203,71.28
0,23,7,0,1,4,14,0,0,30.46,64.58,8119250,3870303,2049179,516193,59,141.3,54.8,0.0152,440,4.829644099652993,103.33,14.716365,-17.427395,352,424,1650,2001,23.5674,111.2,7.914,60.8
0,26,8,0,1,4,14,0,0,30.16,60.94,8158294,4002891,1884250,486826,57,147.8,56.2,0.0162,453,5.028024163631713,103.38,14.730851,-17.42687,313,175,6300,2001,22.0512,106.6,7.98,62.1
2,15,5,0,1,4,14,0,0,22.06,53.49,7658905,3905943,1986896,485665,44,84.5,34.4,0.0119,347,4.843723099658561,78.28999999999999,14.695796,-17.46843,68,127,300,2001,18.135,67.4,9.246,45.07
1,3,1,0,1,4,14,0,0,34.7,69.39,8110769,4001924,1945936,488291,69,192.7,75.5,0.0175,551,4.500924239681181,121.78,14.734633,-17.444613,110,486,6300,2001,26.3368,146.3,6.704,73.28
0,14,4,0,1,4,14,0,0,28.34,62.87,8270660,3929146,1880632,505983,63,147.3,56.8,0.0153,453,5.303440511471277,106.64,14.741199,-17.462393,281,232,300,2001,22.9341,117.6,7.539,62.94
0,6,2,0,1,4,14,0,0,30.71,61.42,8229240,3854849,1948441,526874,60,140.6,55.4,0.0156,444,4.92044586867583,99.08000000000001,14.679119,-17.472514,117,475,300,2001,23.6687,111.4,7.621,59.09
2,6,2,0,1,4,14,0,0,21.95,51.34,8105655,3901683,1913917,527850,44,81.8,32.5,0.0111,340,5.215863144839546,79.9,14.679119,-17.472514,117,293,300,2001,18.1888,62.6,9.353,46.27
1,5,1,0,1,4,14,0,0,33.67,70.81,7558640,4154116,2032211,470130,70,205.4,78.2,0.0173,532,4.959151805222992,118.89,14.734633,-17.444613,251,325,300,2001,26.289,159.3,6.537,70.59
0,5,1,0,1,4,14,0,0,27.62,60.75,7770129,3862034,2016098,520634,63,136.9,60.1,0.0144,442,4.874157440376511,100.44,14.734633,-17.444613,251,100,6300,2001,22.412,107.4,7.692,60.27
2,5,1,0,1,4,14,0,0,22.2,50.17,7727754,4004542,1887387,492917,45,79.4,33.1,0.0121,365,4.936034944593257,76.88,14.734633,-17.444613,251,109,1650,2001,16.6773,67.4,9.166,44.11
1,4,1,0,1,4,14,0,0,34.76,71.86,7714531,4123690,2067583,504711,67,189.0,74.5,0.0185,569,5.4238767515348725,118.75,14.734633,-17.444613,175,473,1650,2001,27.6886,146.7,6.406,68.71
0,4,1,0,1,4,14,0,0,30.75,65.7,7723739,3927582,1929691,509719,63,139.8,58.3,0.0155,470,4.752050657579157,98.09,14.734633,-17.444613,175,428,300,2001,23.1346,111.9,7.131,56.79
2,4,1,0,1,4,14,0,0,22.16,50.42,7922621,4082341,1948575,524538,47,88.5,33.6,0.0122,353,4.79789791049275,78.44,14.734633,-17.444613,175,439,6300,2001,17.1224,67.5,9.226,46.72
0,3,1,0,1,4,14,0,0,30.46,62.36,8125909,4219796,1983402,495001,58,141.0,57.3,0.0159,449,4.908450709664364,96.14,14.734633,-17.444613,110,317,1650,2001,23.102,105.1,7.8,56.57
2,3,1,0,1,4,14,0,0,22.58,51.4,7565772,4065880,1903329,512841,45,82.4,32.8,0.0124,350,4.740839704762961,78.48,14.734633,-17.444613,110,116,300,2001,17.2456,62.0,8.879,45.24
1,2,0,0,1,4,14,0,0,34.49,77.31,7629140,3794697,2078800,497868,69,201.5,82.7,0.0176,520,4.921670728421825,117.6,14.74571,-17.452823,350,191,1650,2001,26.0592,160.1,6.064,70.16
